allowed_for_evaluation,card_path,claim_boundary,clean_prediction,detector,sample_id,transformation,transformed_prediction,validation_level,verdict
True,slack_eval/cards/section_slack/ed3f352afda27941dc5258d465c3a6f86bb42e6acfc873ed3bbc7dfb0bc00807.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed3f352afda27941dc5258d465c3a6f86bb42e6acfc873ed3bbc7dfb0bc00807,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed43c8aafbb6fe45d4e4766bac0f28738b4d26e0ac9dc03b75a8c7c7ce81bb57.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed43c8aafbb6fe45d4e4766bac0f28738b4d26e0ac9dc03b75a8c7c7ce81bb57,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed46790443663e65e6bc66d6f40c8236f4099424163961e9b9e17f2ccaf69bbc.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed46790443663e65e6bc66d6f40c8236f4099424163961e9b9e17f2ccaf69bbc,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed469b36a8153f09d0147030833c701609a44d92f7d587ce11258fb8128a0f65.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed469b36a8153f09d0147030833c701609a44d92f7d587ce11258fb8128a0f65,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed4cfa1363a39e95c0ad4c8e04e2f6bc99bc049bc1f3b75125533de17c5a241b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed4cfa1363a39e95c0ad4c8e04e2f6bc99bc049bc1f3b75125533de17c5a241b,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed6018064304e2af770c74e57a8d405d045c568c781bffd7e29bfecaaa3a80ea.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ed6018064304e2af770c74e57a8d405d045c568c781bffd7e29bfecaaa3a80ea,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ed745465a3d0dd062a8ae5a9431ee638155a408a63fc32ca4342f67573ae9801.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ed745465a3d0dd062a8ae5a9431ee638155a408a63fc32ca4342f67573ae9801,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ed74b4aa9dca56afaa2a3fc29a8917c14895c29c0599dbe0c2f6501aaddb481f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed74b4aa9dca56afaa2a3fc29a8917c14895c29c0599dbe0c2f6501aaddb481f,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed82bfb4bada5a04c699383a775f5b1425a81d3ce5603b7c32004d6d40b863b9.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed82bfb4bada5a04c699383a775f5b1425a81d3ce5603b7c32004d6d40b863b9,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed8730e3ef220c822f87ac9384ea276cd4f81b30fd3953932c0dd981d109d0be.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed8730e3ef220c822f87ac9384ea276cd4f81b30fd3953932c0dd981d109d0be,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ed951cfa6045da2ade1900e01b00ece04428f9b621dd50780f4b76ca5fb235d0.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ed951cfa6045da2ade1900e01b00ece04428f9b621dd50780f4b76ca5fb235d0,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ed95b1141f32e8d2180b47426a1cbe89085764e744938e9bca98c5be411a52a6.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ed95b1141f32e8d2180b47426a1cbe89085764e744938e9bca98c5be411a52a6,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ed9a5785b183f5fed155744ff8914fb3a171fe5cb3e15427514c13cf2edad794.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ed9a5785b183f5fed155744ff8914fb3a171fe5cb3e15427514c13cf2edad794,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edaf7e765c1e9cef194464ff9686e20e83d88f139d9fd20b7c14acd2a3ed5fd3.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edaf7e765c1e9cef194464ff9686e20e83d88f139d9fd20b7c14acd2a3ed5fd3,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edb232d3ccf47d81019ac1063463ebeaaef3a0a4f5db934487c043053976c87e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edb232d3ccf47d81019ac1063463ebeaaef3a0a4f5db934487c043053976c87e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edc205d689effa5809b4d9656dce4642350d4433a7e37702c7f1906e4b25851f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edc205d689effa5809b4d9656dce4642350d4433a7e37702c7f1906e4b25851f,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edc7a12ea7910c91147881b9650d52178d066fae3b2263261758bae4c81c0778.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edc7a12ea7910c91147881b9650d52178d066fae3b2263261758bae4c81c0778,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edc898fe99121282470b40c316bdd62a509b4703419b3aa1f27ead1cf991fd46.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edc898fe99121282470b40c316bdd62a509b4703419b3aa1f27ead1cf991fd46,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edd3940cef69a997a8e5f5f4fa3cf77cbc4c584053329d0aa002dcf31e39a875.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edd3940cef69a997a8e5f5f4fa3cf77cbc4c584053329d0aa002dcf31e39a875,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edd90365b5f65019116140c6e9b05f2be998ac8c4787ecf170b4cf8be4779e60.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edd90365b5f65019116140c6e9b05f2be998ac8c4787ecf170b4cf8be4779e60,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edd9bbc1382119e5cb00fc038e840eaf99b2a4632bb6d548ba19dfbdf05d4ca7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edd9bbc1382119e5cb00fc038e840eaf99b2a4632bb6d548ba19dfbdf05d4ca7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eded9ad654258131843a195774e7e6e5278767d84f1c47f0be5522ad0c1581a7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eded9ad654258131843a195774e7e6e5278767d84f1c47f0be5522ad0c1581a7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edf0f51f4e27ba9eb56029f9408caf002322c1a26aeb677ee3a0692d485a22d7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edf0f51f4e27ba9eb56029f9408caf002322c1a26aeb677ee3a0692d485a22d7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edf719fe5882b3e264c3adecd87b6ec04403733b133d250dc46fb994775ac75c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edf719fe5882b3e264c3adecd87b6ec04403733b133d250dc46fb994775ac75c,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/edf98d877c0f5817b6eb62ef72b953dddd09bdcb19af31081ba845ddfeab5d9d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,edf98d877c0f5817b6eb62ef72b953dddd09bdcb19af31081ba845ddfeab5d9d,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee102ec0d321545720278ecb240c48288aa5a0024cad187b9d66f72ecd7608a4.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee102ec0d321545720278ecb240c48288aa5a0024cad187b9d66f72ecd7608a4,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee177b068a2ac964536637fe4f04ff2deed524e981e69f5cceb2e0dd935c3f65.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee177b068a2ac964536637fe4f04ff2deed524e981e69f5cceb2e0dd935c3f65,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee21c0dd45146e1aec3ea1b0f6b8710774b4caaf9107057ef2ff9eb7d9cfe29b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee21c0dd45146e1aec3ea1b0f6b8710774b4caaf9107057ef2ff9eb7d9cfe29b,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee21d21146fde7f3d632e92165411c32c1a999c44d18f6499e359aa31fbad354.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee21d21146fde7f3d632e92165411c32c1a999c44d18f6499e359aa31fbad354,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee23ad62cdf53af423509aee8d4197312cdb8acb3222426f0bd08c616107df84.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee23ad62cdf53af423509aee8d4197312cdb8acb3222426f0bd08c616107df84,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee244655a15535be72ea7bcef94911de8d8d718c40d2d05e27c549c51a7e9459.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee244655a15535be72ea7bcef94911de8d8d718c40d2d05e27c549c51a7e9459,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee2457f1491cee086c0f13cde7e731c2fee8a09b970bc12d990bab294d9bb016.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee2457f1491cee086c0f13cde7e731c2fee8a09b970bc12d990bab294d9bb016,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee24781cf793d39c292491c0b158a02a420c96fa8d026509a058c3853d25e8bc.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee24781cf793d39c292491c0b158a02a420c96fa8d026509a058c3853d25e8bc,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee28f9f5ff370ac653c035c37d52386a437e79538a484e6f729fba6783911703.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee28f9f5ff370ac653c035c37d52386a437e79538a484e6f729fba6783911703,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee3429fd7e5019929b0e3d0b57955cf3938c82c85d9ef806dd99e743e212bc19.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee3429fd7e5019929b0e3d0b57955cf3938c82c85d9ef806dd99e743e212bc19,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee3aa4e82f6e5f5078bd480ea772797cd32543cadabe70fc3486d0a4959cc294.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee3aa4e82f6e5f5078bd480ea772797cd32543cadabe70fc3486d0a4959cc294,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee499e91ba6f52755a502ec8c0a23c9748f8238ee654a1b3c5effe0628cd8bf1.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee499e91ba6f52755a502ec8c0a23c9748f8238ee654a1b3c5effe0628cd8bf1,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee4d1bd00f41a411f4eaf80c49b6aac81a0d6e70bccb2eeb429c661149ac23a8.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ee4d1bd00f41a411f4eaf80c49b6aac81a0d6e70bccb2eeb429c661149ac23a8,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ee5700a617192e1be9f2d3ce3b5e6e992c6fb13b6ed74b2bd685e48bd1be9246.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee5700a617192e1be9f2d3ce3b5e6e992c6fb13b6ed74b2bd685e48bd1be9246,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee600a1ec7ba2dc0db752324849c3f521567e2dfac83716be07617bd9f49a1ad.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee600a1ec7ba2dc0db752324849c3f521567e2dfac83716be07617bd9f49a1ad,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee62ab4e6e2f9e7f90615ca037529f61b8db3fbdcde91073ba4b5a64eb875f66.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee62ab4e6e2f9e7f90615ca037529f61b8db3fbdcde91073ba4b5a64eb875f66,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee647c95f6028effad0b340e22015929a13eae4f698631686cb821dcb300f90f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee647c95f6028effad0b340e22015929a13eae4f698631686cb821dcb300f90f,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee68c53150ff0e1cfc9d0ba3c5f3294ca710f0e779e9bcae8ceca75faee88d32.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee68c53150ff0e1cfc9d0ba3c5f3294ca710f0e779e9bcae8ceca75faee88d32,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee69b33543d29791fd7200b910eff49aa10ba9f80745047e3cd402cbba69740a.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee69b33543d29791fd7200b910eff49aa10ba9f80745047e3cd402cbba69740a,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee7b318eeda06bc166673eb4db96cb175a7d24c3423b540a385334f39c5e7cb8.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee7b318eeda06bc166673eb4db96cb175a7d24c3423b540a385334f39c5e7cb8,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee7d1061e787d20effbaffd920df6387fbf1c4ff70314de5bc250c8e75eace3d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee7d1061e787d20effbaffd920df6387fbf1c4ff70314de5bc250c8e75eace3d,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee7f7e6a56054ed54d1e536a583165f43769c07687becd91829b8826dd98f72e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee7f7e6a56054ed54d1e536a583165f43769c07687becd91829b8826dd98f72e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee817287293478ecdd152a44b99c04c3aa18dc7399c1f4dd6ddcedca39639af2.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ee817287293478ecdd152a44b99c04c3aa18dc7399c1f4dd6ddcedca39639af2,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ee856f02f4a09fe60d903cfa980dcb45b2ee3a3c33fa5e345593ab52c1d44e33.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee856f02f4a09fe60d903cfa980dcb45b2ee3a3c33fa5e345593ab52c1d44e33,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ee9325de9533fe09be00f57b6148453422ca6486d7d133cde03a34e65068718e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ee9325de9533fe09be00f57b6148453422ca6486d7d133cde03a34e65068718e,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ee93fa766506941a18c63aefd71af63cc5b5669f01a53091db4b15dd78326388.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ee93fa766506941a18c63aefd71af63cc5b5669f01a53091db4b15dd78326388,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eea193221be3495e6042d2029829bb99f59f8a1c9d6adf9597954c0aa090e54f.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eea193221be3495e6042d2029829bb99f59f8a1c9d6adf9597954c0aa090e54f,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eeabf8e38b9ac8b58fff436118f9c82fae1c9b9ecc3d7782aac87825a9649a23.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eeabf8e38b9ac8b58fff436118f9c82fae1c9b9ecc3d7782aac87825a9649a23,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eead92c06234212d100f165f29109bb50d1cde45c45e9087d7fe8ec9256f2a27.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eead92c06234212d100f165f29109bb50d1cde45c45e9087d7fe8ec9256f2a27,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eeb431a534e25c0860b3f671e14e8b9cf361a562728ffe8e47c9318b99ce537c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,eeb431a534e25c0860b3f671e14e8b9cf361a562728ffe8e47c9318b99ce537c,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/eeb4e4c63f7b33a00a4ed0dbec66fffbf534180bdd20a8d88b9de5d5e595efd9.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,eeb4e4c63f7b33a00a4ed0dbec66fffbf534180bdd20a8d88b9de5d5e595efd9,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/eec330fd7a7f0b47d4fbf1c35d35e6be480e4ceeea5ccf7f55895d8101672fd1.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eec330fd7a7f0b47d4fbf1c35d35e6be480e4ceeea5ccf7f55895d8101672fd1,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eec3ae7079acebed814d7216b6127b7f89b6e05146cd1d42537237d855464c52.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eec3ae7079acebed814d7216b6127b7f89b6e05146cd1d42537237d855464c52,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eec66f3a9740c3389d8e6a9b8476df6dc76edd6a5012aa8bc15425f4d49d0a50.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eec66f3a9740c3389d8e6a9b8476df6dc76edd6a5012aa8bc15425f4d49d0a50,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eed612f65402d6764e6c11722bfc033b748b3ad0f93d428fc368807005a13224.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eed612f65402d6764e6c11722bfc033b748b3ad0f93d428fc368807005a13224,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eef39f13e6373599c03c2038952417932d3ef0789cc615202696325db78fbc2b.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eef39f13e6373599c03c2038952417932d3ef0789cc615202696325db78fbc2b,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eef86b4fe51e851085b30ff9259bf52abfea957b4001e7d5abb8e6d926928c8d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,eef86b4fe51e851085b30ff9259bf52abfea957b4001e7d5abb8e6d926928c8d,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/eefac865c13477f8c890ac2990b822e5ab16a0ad2351bfb28380154ec5bc231c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,eefac865c13477f8c890ac2990b822e5ab16a0ad2351bfb28380154ec5bc231c,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ef016c84ffc3fc48f900574240b36bff1e46328dada02d403f9702b2bb9f1e0d.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef016c84ffc3fc48f900574240b36bff1e46328dada02d403f9702b2bb9f1e0d,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef03a63379df09955e779f8faa22a4b80654a2167ba72d5314dbddc60ecd3547.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef03a63379df09955e779f8faa22a4b80654a2167ba72d5314dbddc60ecd3547,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef07cebfa67d2bee6258405d06309bfc54475a7774aca224516d429d34c3de60.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef07cebfa67d2bee6258405d06309bfc54475a7774aca224516d429d34c3de60,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef0e1c8217ff645ec599683ebbef4dad00cea679866fa1a6eebb42efd065bddc.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ef0e1c8217ff645ec599683ebbef4dad00cea679866fa1a6eebb42efd065bddc,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ef121a5407012898cfbfb1b680f3b0dcd85efb0989c375ea28e291aae3e7d03c.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef121a5407012898cfbfb1b680f3b0dcd85efb0989c375ea28e291aae3e7d03c,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef12c1f39f55c6e53902f0fe92f5107dd2e2a495e8ed9bd85ea08479fad64487.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,benign,byte_histogram_logistic,ef12c1f39f55c6e53902f0fe92f5107dd2e2a495e8ed9bd85ea08479fad64487,section_slack,benign,2,detector_stable
True,slack_eval/cards/section_slack/ef17808cac095b5f042e470842aef3d66e66a6e80b4d6ebb9c120e65d5c9f9c4.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef17808cac095b5f042e470842aef3d66e66a6e80b4d6ebb9c120e65d5c9f9c4,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef1fd8f626c6f758914213e5b12c1ef156f91d0b9a9b29629bfae07e51a3f8c3.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef1fd8f626c6f758914213e5b12c1ef156f91d0b9a9b29629bfae07e51a3f8c3,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef24f7faa7c1ab76443a526f61d70fda3191415bb9f3e63d8de71703967070d5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef24f7faa7c1ab76443a526f61d70fda3191415bb9f3e63d8de71703967070d5,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef26e7bc06cf143269d8d0c68aeaf66994234aa73088e5faf0b7aa22512ada0e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef26e7bc06cf143269d8d0c68aeaf66994234aa73088e5faf0b7aa22512ada0e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef27421bdfff1533592d8da76831905fafd3f774f0f5fee68a74972e88cccfe7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef27421bdfff1533592d8da76831905fafd3f774f0f5fee68a74972e88cccfe7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef2bb32e221cff4eeeb02f1c306f3676e4394a719a5a95e691b848f0bab332b7.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef2bb32e221cff4eeeb02f1c306f3676e4394a719a5a95e691b848f0bab332b7,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef3b9e216a425c7ddac5085341c2b3869b77575af14ab7fb4e510df85a9d79b5.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef3b9e216a425c7ddac5085341c2b3869b77575af14ab7fb4e510df85a9d79b5,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef3f33ed068fc1b9b531b4968337d02579cd6daf5d285f5e664af206409aeeae.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef3f33ed068fc1b9b531b4968337d02579cd6daf5d285f5e664af206409aeeae,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef442bb5258eb6596dea2854b1b2d2df07259bc001f41b8bcbeeffbf22c2295e.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef442bb5258eb6596dea2854b1b2d2df07259bc001f41b8bcbeeffbf22c2295e,section_slack,malware,2,detector_stable
True,slack_eval/cards/section_slack/ef4fb153ef5a852fd21c1f635e6fbfdf1b3ebbfffdb65e9648c436bc18a87d72.md,Validated PE-preserving transformation; full behavior preservation is not claimed unless sandbox_execution_status is passed.,malware,byte_histogram_logistic,ef4fb153ef5a852fd21c1f635e6fbfdf1b3ebbfffdb65e9648c436bc18a87d72,section_slack,malware,2,detector_stable
